locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,dnds,cross_validated
RS_RS00610,type II toxin-antitoxin system RelE/ParE family toxin,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.585854750221992,0.45488674907833465,0.3333333333333333,0.0,122,1,6.57,2,3,4,4,0.11238980279441275,False
RS_RS00615,helix-turn-helix domain-containing protein,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|E_dnds,0,0.6147985947173336,0.3874283779949503,0.3571428571428571,0.0,107,1,6.91,2,3,7,14,0.06722028960393135,False
RS_RS00620,hypothetical protein,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_ortho|E_dnds,0,0.9684216020135282,0.018146619791922527,1.0,0.0,74,0,7.3,3,3,4,0,0.09136784875072033,True
RS_RS00625,lactonase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1549757989400486,0.8592027114401397,0.0,0.0,481,0,8.36,3,3,0,3,0.48342235502292064,True
RS_RS00630,Lrp/AsnC family transcriptional regulator,UNRESOLVED,unknown,0,N_redundancy,1,0.6778232631973474,0.2726337638265375,0.4102564102564102,9.0,153,0,9.62,3,3,176,153,0.2790105742270852,False
RS_RS00635,glutathione S-transferase,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.7839025876903479,0.14279444514346978,0.5588235294117647,10.0,203,1,10.29,3,3,241,143,0.44804470298150567,True
RS_RS00640,HPP family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.175101223295101,0.7959259416725718,0.0,0.0,379,0,11.18,3,3,0,12,0.2631353434555232,True
RS_RS00645,acid phosphatase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1176230344702852,0.8835405177137301,0.0,0.0,658,1,12.99,3,3,0,4,0.19397856802378277,True
RS_RS00650,AraC family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1999594404202625,0.794821843922574,0.0,1.0,294,0,14.44,3,3,0,35,0.25159264457777014,True
RS_RS00655,GYD domain-containing protein,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,0,0.8676163948265461,0.10725334471099404,0.6666666666666666,0.0,98,1,15.33,3,3,2,5,0.09250081954041248,True
RS_RS00660,methionine adenosyltransferase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_ortho|E_dnds,1,0.9492652777989616,0.030965232837265547,1.0,0.0,397,0,16.15,3,3,45,0,0.033650079573145315,True
RS_RS00665,lysophospholipid acyltransferase family protein,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8798059028636013,0.08089648069128573,0.7567567567567568,1.0,283,1,17.41,3,3,56,27,2.239607547537673,False
RS_RS00670,lipid A biosynthesis lauroyl acyltransferase,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8773516832532918,0.08177371673190736,0.7567567567567568,1.0,298,1,18.3,3,3,56,27,0.19334090522493647,False
RS_RS00675,diaminopimelate epimerase,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8977881989722498,0.057500719463017144,0.8048780487804879,0.0,293,1,19.26,3,3,39,11,0.13975227213086241,True
RS_RS00680,polyphosphate kinase 2 family protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2011635928670528,0.8241446182670774,0.0,0.0,276,1,20.17,3,3,0,40,0.17216480903425554,True
RS_RS00685,orotate phosphoribosyltransferase,UNRESOLVED,unknown,0,E_dnds,1,0.6694661891624942,0.31222059351077697,0.4390243902439024,0.0,227,0,21.04,3,3,24,23,0.060548364916872564,False
RS_RS00690,exodeoxyribonuclease III,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.3343355539373649,0.6832515914325659,0.1463414634146341,1.0,262,1,21.8,3,3,14,71,0.0683847224853046,True
RS_RS00695,inner membrane protein YiaA,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2295814181964765,0.774430926529806,0.0,0.0,167,1,22.59,3,3,0,7,0.22032246412045234,True
RS_RS00700,N-acetyl-gamma-glutamyl-phosphate reductase,UNRESOLVED,unknown,0,E_geometry,1,0.4833946494369281,0.46115362573692514,0.3170731707317073,0.0,338,1,23.48,3,3,13,44,0.10198998425933782,False
RS_RS00705,SRPBCC domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2241387285771781,0.7415189602191975,0.0,0.0,179,1,24.47,3,3,0,3,,True
RS_RS00710,LysR family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3215892035295981,0.6486449282127138,0.1379310344827586,6.0,322,0,25.24,3,3,32,143,0.14014644033581905,True
RS_RS00715,prohibitin family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2034088819449092,0.8344738849464727,0.0,0.0,303,0,26.36,3,3,0,12,0.2512819036478179,True
RS_RS00720,YdcF family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.2149134117981413,0.7740982347865746,0.0,1.0,252,0,27.48,3,3,0,38,0.18676274948187793,True
RS_RS00725,hypothetical protein,ROGUE_SUSPECT,unknown,0,N_score|E_ortho|P_rogue,1,0.2475026897047395,0.6831817739300707,0.0,0.0,119,0,28.12,3,3,3,0,,False
RS_RS00730,DUF6630 family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2268911847614058,0.7573851976762094,0.0,0.0,203,0,28.7,3,3,0,3,0.7076050630775211,True
RS_RS00735,MarR family winged helix-turn-helix transcriptional regulator,UNRESOLVED,unknown,0,N_redundancy,1,0.7559428066313444,0.1831638064737481,0.4871794871794871,13.0,171,0,29.29,3,3,206,90,0.22193725297702427,False
RS_RS00740,nitroreductase family protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.4043439509523594,0.5060445351381208,0.2,1.0,215,1,29.98,3,3,18,70,,True
RS_RS00745,DMT family transporter,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,1,0.2721490439853025,0.6382495516265758,0.073170731707317,15.0,310,1,30.79,3,3,65,421,0.20160093022352032,True
RS_RS00755,M48 family metallopeptidase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1987393269888666,0.7932253361435716,0.0,0.0,315,0,32.59,3,3,0,45,0.19844656297613095,True
RS_RS00760,muropeptide transporter,ROGUE_SUSPECT,unknown,0,N_score|E_dnds|P_rogue,0,0.1874407414075574,0.796676436368667,0.032258064516129,0.0,427,1,33.8,3,3,1,40,0.09410527382232464,False
RS_RS00765,class I SAM-dependent methyltransferase,UNRESOLVED,unknown,0,E_cons_core,1,0.9329520408648264,0.03640143385080212,0.9285714285714286,0.0,398,0,35.02,3,3,17,2,0.16184690056525436,False
RS_RS00770,SDR family oxidoreductase,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho|F_core_redundant,1,0.9667256933353318,0.015289348111602222,1.0,27.0,268,1,36.04,3,3,1252,0,0.24077435934017183,True
RS_RS00775,dihydroneopterin aldolase,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9518133151276852,0.0305374103592359,0.9166666666666666,0.0,131,1,36.66,3,3,55,4,0.33129386792166515,True
RS_RS00780,arginase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3399399958943141,0.5860848150204778,0.16,1.0,310,0,37.33,3,3,7,45,0.16324521321792904,True
RS_RS00785,ornithine--oxo-acid transaminase,UNRESOLVED,unknown,0,N_redundancy,1,0.5406830108702072,0.39796528383418106,0.3658536585365853,6.0,409,0,38.45,3,3,114,165,0.1155211874323166,False
RS_RS00790,LysR family transcriptional regulator,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds|F_core_redundant,1,0.8642467993356779,0.08870536216338328,0.6097560975609756,57.0,309,1,39.67,3,3,1595,667,0.09377879366843919,True
RS_RS00795,L-piperidine-6-carboxylate dehydrogenase,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.2699112017028816,0.712673377653846,0.125,13.0,504,0,40.88,3,3,140,410,0.17681695434761602,True
RS_RS00800,TetR/AcrR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.7710533714152797,0.1387167035603509,0.5365853658536586,15.0,251,1,42.12,3,3,362,261,,True
RS_RS00805,HlyD family secretion protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2173134848376139,0.7442455342029297,0.0263157894736842,4.0,324,1,43.0,3,3,5,201,0.20588394949685063,True
RS_RS00810,ABC transporter ATP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2174981358484142,0.7649049828423127,0.0256410256410256,3.0,322,1,43.96,3,3,9,93,0.14600326265526675,True
RS_RS00815,ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|E_dnds|P_rogue,0,0.1827179747006082,0.8411714460685444,0.0,0.0,382,1,45.02,3,3,0,63,0.09126082074095455,True
RS_RS00820,efflux transporter outer membrane subunit,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.4184333798252865,0.4856699737994042,0.2631578947368421,19.0,481,1,45.19,3,3,104,359,0.13459182807442416,True
RS_RS00825,GtrA family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2559048108933499,0.8001591505705706,0.0,0.0,142,0,44.18,2,3,0,4,0.1517346496012041,True
RS_RS00830,NAD(P)/FAD-dependent oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1801733346036532,0.8788217294114307,0.0,0.0,428,0,43.33,2,3,0,8,0.13492267944592956,True
RS_RS00835,NAD-dependent epimerase/dehydratase family protein,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,0,0.9584613915235736,0.034396254376367674,1.0,0.0,313,0,42.2,2,3,1,2,0.11106259892110222,False
RS_RS00840,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,0,0.1525587220938959,0.9295985132945405,0.0,0.0,568,0,40.8,0,3,0,1,,False
RS_RS00845,SDR family oxidoreductase,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9698366399273588,0.018957823496259567,1.0,27.0,247,0,39.56,3,3,1252,0,0.13887491076729347,True
RS_RS00850,FAD-binding oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.3386003601801061,0.6734705594832834,0.2,0.0,439,0,38.54,2,3,1,6,0.21281715323186293,True
RS_RS00855,UbiA family prenyltransferase,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1664675875684559,0.8789604373772758,0.0,0.0,475,0,37.16,2,3,0,7,0.13459784530767965,True
RS_RS00860,2-dehydropantoate 2-reductase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3574694799889998,0.582948479901544,0.1764705882352941,2.0,314,0,35.78,3,3,21,56,0.23632758860072314,True
RS_RS00865,tRNA 2-thiocytidine(32) synthetase TtcA,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1961926593981312,0.8301111928732323,0.0,0.0,313,1,34.68,3,3,0,40,0.20897306249661562,True
RS_RS00870,DUF6279 family lipoprotein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2026107883445777,0.7899209084488806,0.0,0.0,300,0,33.68,3,3,0,20,,True
RS_RS00875,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_ortho|E_dnds,1,0.943682432925346,0.031101293395086365,1.0,0.0,456,1,32.29,3,3,43,0,0.06530782666212422,True
RS_RS00880,glutamine--fructose-6-phosphate transaminase (isomerizing),CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.903840481464746,0.05937502935435627,0.926829268292683,0.0,613,1,30.57,3,3,48,3,0.09622781502822489,True
RS_RS00885,universal stress protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy|E_dnds,0,0.4279488459131789,0.6645661646314679,0.1714285714285714,5.0,152,0,28.59,3,3,33,85,0.097064402494879,True
RS_RS00895,MgtC/SapB family protein,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_strong|N_ortho,0,0.1723410411122242,0.8714454801322117,0.0,0.0,409,1,26.5,0,3,0,13,,False
RS_RS00900,YgaP family membrane protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2774893923598165,0.8273998466063578,0.0,0.0,61,0,25.8,2,3,1,1,,True
RS_RS00905,CBS domain-containing protein,UNRESOLVED,unknown,0,,1,0.4897531676591067,0.590681481270974,0.2424242424242424,1.0,166,0,25.45,3,3,28,53,,False
RS_RS00910,universal stress protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.4064871125337503,0.6309621413800396,0.1714285714285714,5.0,167,1,24.66,3,3,33,85,0.23031657423424126,True
RS_RS00915,universal stress protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.3359181233774708,0.7414294680999055,0.1515151515151515,0.0,280,1,23.95,1,3,10,55,,True
RS_RS00920,BON domain-containing protein,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.464506858415217,0.5849749982151843,0.25,1.0,218,1,23.18,1,3,4,9,,False
RS_RS00925,flavodoxin family protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3855110014721457,0.655142349960796,0.1666666666666666,0.0,177,1,22.54,3,3,1,12,0.15719312810553035,True
RS_RS00935,BON domain-containing protein,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.4602690554297592,0.5343193481493365,0.25,1.0,216,1,21.51,1,3,4,9,0.11531314969108306,False
RS_RS00940,helix-turn-helix domain-containing protein,UNRESOLVED,unknown,0,E_cons_core,0,0.7551803068286451,0.2600394954969129,0.5384615384615384,3.0,267,0,20.73,3,3,102,101,0.22785225563581016,True
RS_RS00945,PAS domain-containing sensor histidine kinase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1590050563835826,0.8805027947318895,0.0,0.0,459,1,19.39,3,3,0,5,,True
RS_RS00950,response regulator,UNRESOLVED,unknown,0,E_geometry|N_redundancy|E_dnds,1,0.6699074362553494,0.3455552822146603,0.4210526315789473,11.0,216,1,18.37,3,3,222,162,0.06556390116144266,False
RS_RS00960,zinc-dependent alcohol dehydrogenase family protein,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.5614941176668992,0.4670009794011123,0.358974358974359,14.0,346,1,16.69,3,3,253,228,1.693446213293758,False
RS_RS00965,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.1294107851157559,0.9075678819641405,0.0,0.0,606,1,15.22,0,3,0,3,,False
RS_RS00970,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho|E_dnds,0,0.1613875850891673,0.882302783198434,0.0,1.0,447,1,13.31,2,3,0,7,0.05322928287848244,True
RS_RS00975,c-type cytochrome,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho|E_dnds,0,0.2157622405382506,0.8121480798846691,0.0,0.0,207,1,12.3,2,3,0,4,0.05003096080267295,True
RS_RS00980,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.2261219392906696,0.8666062901723502,0.0,0.0,214,0,11.63,0,3,0,3,,False
RS_RS00985,cytochrome b,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2880647925640738,0.7644116824184047,0.0625,1.0,175,0,11.02,3,3,5,75,1.5100673067589343,True
RS_RS00990,Hsp20/alpha crystallin family protein,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some|E_dnds,0,0.4699393672668203,0.5740950420180113,0.2368421052631578,0.0,141,1,9.31,1,3,16,62,0.08481289955349704,False
RS_RS00995,MBL fold metallo-hydrolase RNA specificity domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.1560333495748182,0.8716510404439878,0.0,0.0,453,1,8.4,0,3,0,37,,False
RS_RS01000,ribose-phosphate pyrophosphokinase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_ortho,1,0.9529159786039676,0.03321511842015845,1.0,1.0,321,1,7.24,3,3,55,0,,True
RS_RS01005,DUF1488 domain-containing protein,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7570232272014731,0.24321733047792116,0.5,1.0,93,1,6.57,3,3,3,6,0.23571637378629126,False
RS_RS01010,thymidine phosphorylase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1767282943620862,0.8626902955017861,0.0526315789473684,0.0,508,1,5.64,0,3,1,21,,False
RS_RS01015,LysR family transcriptional regulator,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|N_mobile|E_dnds|F_core_redundant,1,0.8661711863580356,0.15013853000144556,0.6097560975609756,57.0,301,0,3.99,3,3,1595,667,0.07554529023058344,True
RS_RS01020,alpha/beta hydrolase,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.214147875842436,0.8562104135872388,0.0454545454545454,0.0,343,1,2.8,2,3,1,35,,True
RS_RS01025,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_redundancy|N_mobile,0,0.2921784280384703,0.7332805596636793,0.1463414634146341,10.0,409,1,1.61,3,3,87,364,1.1718219489417327,True
RS_RS01035,DoxX family protein,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_strong|N_mobile|N_ortho,0,0.2398473336169219,0.8198093103852897,0.0,0.0,138,0,0.92,0,3,0,8,,True
RS_RS01040,winged helix-turn-helix transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,1,0.4161999551610864,0.626910204749013,0.1851851851851851,2.0,132,1,1.41,3,3,16,62,1.311831138256274,False
RS_RS01045,membrane protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2209350801178961,0.7954748329112924,0.0,0.0,194,0,2.07,3,3,0,3,0.15596345717198937,True
RS_RS01050,aspartate/glutamate racemase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_mobile,0,0.2575997006208992,0.8289492522281168,0.05,0.0,230,0,2.97,0,3,2,26,,True
RS_RS01055,glutamine amidotransferase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.2727438648085926,0.7841323858608911,0.0714285714285714,1.0,239,0,3.71,3,3,6,34,1.3484936529172618,True
RS_RS01060,LysR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile|F_core_redundant,1,0.8627346552071951,0.13590036054067015,0.6097560975609756,57.0,289,1,4.59,3,3,1595,667,1.2060973243817261,True
RS_RS01065,SDR family oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some|E_dnds,1,0.1997899887338104,0.8086256159449593,0.0,0.0,276,0,5.5,1,3,0,1,0.07529234819534075,True
RS_RS01070,multidrug effflux MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2926516929751032,0.6502375659225837,0.1463414634146341,10.0,396,1,6.94,3,3,87,364,1.6910222136567408,True
RS_RS01075,aldo/keto reductase,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2229699559492826,0.7680283665381136,0.0526315789473684,3.0,330,1,8.09,3,3,25,224,3.656899111247024,True
RS_RS01080,DUF4430 domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2303716006774727,0.7957934796763957,0.0,0.0,148,1,9.27,3,3,0,3,0.17426621478641544,True
RS_RS01085,acylphosphatase,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.232530497291751,0.7100916472946659,0.0,0.0,120,1,9.78,3,3,2,1,,False
RS_RS01090,cupin domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2331134698281889,0.7697160843177019,0.0,0.0,157,0,10.22,3,3,0,5,0.1851205249190391,True
RS_RS01095,patatin-like phospholipase family protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1852472159463233,0.7754193180608492,0.0,0.0,304,1,11.07,3,3,0,7,0.1538195093351318,True
RS_RS01100,RNA repair transcriptional activator RtcR,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.143726727277039,0.8695546788807974,0.0,0.0,536,0,12.37,3,3,0,6,0.1396067273765204,True
RS_RS01105,zinc-ribbon domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2379208608159132,0.7502080944342344,0.0,0.0,117,1,13.65,3,3,0,3,0.29177249751697454,True
RS_RS01110,RtcB family protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.24701994914358,0.7627293990869343,0.1111111111111111,0.0,407,1,14.43,3,3,1,13,0.06674723873365414,True
RS_RS01115,nucleotidyltransferase domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.194964710658759,0.8070807871541577,0.0,0.0,282,1,15.55,3,3,0,7,0.21136564146688286,True
RS_RS01120,RNA 3'-terminal phosphate cyclase,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.176560676057045,0.7868638123149446,0.0,0.0,348,1,16.54,3,3,0,7,0.11012759880476576,True
RS_RS01125,PLP-dependent aminotransferase family protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.1930888378424079,0.7794909483524385,0.027027027027027,7.0,403,1,18.96,3,3,12,260,0.11657684250886977,True
RS_RS01130,low temperature requirement protein A,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1739475770088314,0.8264007994637517,0.0,0.0,399,0,20.37,3,3,0,9,0.26377806583299307,True
RS_RS01135,LysE family translocator,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.3812636201663903,0.5663492017909686,0.1621621621621621,6.0,212,0,21.29,3,3,37,230,0.3045397408024594,True
RS_RS01145,DMT family transporter,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1913455196145551,0.7949083439302467,0.0,1.0,327,0,19.97,3,3,0,17,0.24527799983688686,True
RS_RS01150,helix-turn-helix domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3396552078780441,0.5739301161293131,0.1388888888888889,6.0,249,0,18.98,3,3,68,233,0.216108077415566,True
