locus_tag,gene_name,product,feature_type,length_bp,strand,start_bp,rel_position,has_gene_name,protein_length_aa,gravy,pI,aromaticity,net_charge_ph7,has_signal_pep,tm_helix_count,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,is_ribosomal,is_synthetase,is_trna,is_polymerase,is_dna_machinery,is_translation,is_transcription,is_membrane,is_atp_binding,is_kinase,is_phosphatase,is_synthase,is_uncharacterized,is_metabolism
JCVISYN3A_0604,,Uncharacterized protein,CDS,669,1,369520,0.680041002688731,0,222.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0605,,Uncharacterized protein,CDS,309,1,370371,0.6816071287259905,0,102.0,,,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0606,pgk,Phosphoglycerate kinase,CDS,1215,-1,370946,0.6826653219944091,1,404.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JCVISYN3A_0607,gapDH,Type I glyceraldehyde-3-phosphate dehydrogenase,CDS,1017,-1,372272,0.6851056076881882,1,338.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0608,dnaI,Primosomal protein,CDS,939,-1,373389,0.6871612631330987,1,312.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0609,dnaB,Chromosome replication initiation protein,CDS,1185,-1,374337,0.6889059017739,1,394.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JCVISYN3A_0610,mutM,DNA-formamidopyrimidine glycosylase,CDS,825,-1,375678,0.691373792509464,1,274.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0611,polA,DNA polymerase I,CDS,2736,-1,376513,0.6929104731688196,1,911.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0612,dnaE,DNA polymerase III subunit alpha,CDS,2964,-1,379257,0.6979603554793248,1,987.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0613,tyrRS,Tyrosine--tRNA ligase,CDS,1245,-1,382415,0.7037721369430913,1,414.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
JCVISYN3A_0614,pncB,Nicotinate phosphoribosyltransferase,CDS,1062,-1,383668,0.7060780781001842,1,353.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0615,,Uncharacterized protein,CDS,609,-1,384707,0.7079901873278136,0,202.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0616,fakB,Fatty acid binding protein,CDS,840,1,385390,0.7092471368970829,1,279.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0617,fakB,Fatty acid binding protein,CDS,852,1,386240,0.7108114225982234,1,283.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0618,tRNA-Trp,tRNA-Trp,tRNA,75,-1,387127,0.7124438007357664,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0619,tRNA-Trp,tRNA-Trp,tRNA,76,-1,387239,0.7126499183810932,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0620,,Uncharacterized transcriptional regulator,CDS,465,-1,387390,0.7129278091350604,0,154.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
JCVISYN3A_0621,acpA,Acyl carrier protein,CDS,222,-1,387855,0.7137835654303902,1,73.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0622,,Uncharacterized lipoprotein,CDS,363,-1,388100,0.7142344477795425,0,120.0,,,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0623,,Uncharacterized protein,CDS,1071,-1,388449,0.7148767250850695,0,356.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0624,tRNA-His,tRNA-His,tRNA,76,-1,389620,0.7170317586804054,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0634,leuRS,Leucine--tRNA ligase,CDS,2415,-1,389882,0.7175139267435805,1,804.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
JCVISYN3A_0635,tRNA-Ile,tRNA-Ile,tRNA,77,-1,392434,0.7222104645192398,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0636,,Uncharacterized lipoprotein,CDS,2790,-1,392583,0.7224846746009691,0,929.0,,,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0637,rpsI,30S ribosomal protein S9,CDS,399,-1,395531,0.7279099854797481,1,132.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0638,rplM,50S ribosomal protein L13,CDS,456,-1,395929,0.7286424392551055,1,151.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0639,,Uncharacterized efflux ABC transporter permease,CDS,4146,-1,396514,0.729719035884714,0,1381.0,,,,,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JCVISYN3A_0640,truA,tRNA pseudouridine(38-40) synthase,CDS,756,-1,400754,0.7375220610292264,1,251.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
JCVISYN3A_0641,ecfT,ECF transporter T component,CDS,1011,-1,401512,0.7389170358074199,1,336.0,,,,,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0642,ecfA,ECF transporter ATPase,CDS,912,-1,402536,0.7408015399932644,1,303.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JCVISYN3A_0643,ecfA,ECF transporter ATPase,CDS,1227,-1,403435,0.7424560021642352,1,408.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JCVISYN3A_0644,rplQ,50S ribosomal protein L17,CDS,360,-1,404769,0.7449110105469663,1,119.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0645,rpoA,DNA-directed RNA polymerase subunit alpha,CDS,954,-1,405148,0.7456084979360631,1,317.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0646,rpsK,30S ribosomal protein S11,CDS,390,-1,406105,0.7473696996019353,1,129.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0647,rpsM,30S ribosomal protein S13,CDS,366,-1,406520,0.7481334390913157,1,121.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0648,rpmJ,50S ribosomal protein L36,CDS,114,-1,406922,0.7488732542111491,1,37.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0649,infA,Translation initiation factor IF-1,CDS,225,-1,407104,0.7492081953848051,1,74.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JCVISYN3A_0650,map,Type I methionyl aminopeptidase,CDS,756,-1,407340,0.7496425147088864,1,251.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0651,adk,Adenylate kinase,CDS,642,-1,408095,0.751031968478723,1,213.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JCVISYN3A_0652,secY,Preprotein translocase subunit,CDS,1449,-1,408864,0.7524471869542253,1,482.0,,,,,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0653,rplO,50S ribosomal protein L15,CDS,438,-1,410312,0.7551119936545211,1,145.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0654,rpsE,30S ribosomal protein S5,CDS,765,-1,410768,0.7559511869247799,1,254.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0655,rplR,50S ribosomal protein L18,CDS,351,-1,411551,0.7573921701059482,1,116.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0656,rplF,50S ribosomal protein L6,CDS,543,-1,411927,0.7580841364866879,1,180.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0657,rpsH,30S ribosomal protein S8,CDS,390,-1,412483,0.7591073633688457,1,129.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0658,rpsN,30S ribosomal protein S14,CDS,186,-1,412892,0.7598600608415121,1,61.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0659,rplE,50S ribosomal protein L5,CDS,543,-1,413096,0.7602354894097858,1,180.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0660,rplX,50S ribosomal protein L24,CDS,327,-1,413657,0.7612679179725385,1,108.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0661,rplN,50S ribosomal protein L14,CDS,369,-1,413997,0.7618936322529947,1,122.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0662,rpsQ,30S ribosomal protein S17,CDS,261,-1,414381,0.7626003213226864,1,86.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0663,rpmC,50S ribosomal protein L29,CDS,417,-1,414638,0.7630732877052665,1,138.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0664,rplP,50S ribosomal protein L16,CDS,414,-1,415054,0.7638388675307658,1,137.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0665,rpsC,30S ribosomal protein S3,CDS,702,-1,415470,0.7646044473562651,1,233.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0666,rplV,50S ribosomal protein L22,CDS,336,-1,416189,0.7659276490258181,1,111.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0667,rpsS,30S ribosomal protein S19,CDS,267,-1,416548,0.7665883296925351,1,88.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0668,rplB,50S ribosomal protein L2,CDS,849,-1,416836,0.7671183464948038,1,282.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0669,rplW,50S ribosomal protein L23,CDS,285,-1,417739,0.7687801700102507,1,94.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0670,rplD,50S ribosomal protein L4,CDS,627,-1,418023,0.7693028254680435,1,208.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0671,rplC,50S ribosomal protein L3,CDS,672,-1,418662,0.7704788002480774,1,223.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0672,rpsJ,30S ribosomal protein S10,CDS,309,-1,419409,0.771853531328962,1,102.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0678,tRNA-Thr,tRNA-Thr,tRNA,76,-1,420560,0.773971758201918,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0679,tRNA-Val,tRNA-Val,tRNA,76,-1,420648,0.774133707780389,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0680,tRNA-Glu,tRNA-Glu,tRNA,76,-1,420731,0.774286455678265,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0681,tRNA-Asn,tRNA-Asn,tRNA,76,-1,420814,0.7744392035761412,1,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0684,folD,"Bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase",CDS,867,-1,420991,0.7747649430692022,1,288.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0685,natA,Sodium transporter,CDS,1602,-1,421866,0.7763752371733174,1,533.0,,,,,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0686,trkA,Potassium transporter,CDS,729,1,423546,0.7794670018532185,1,242.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0687,gatB,Glutamyl-tRNA amidotransferase subunit B,CDS,1440,-1,424301,0.780856455623055,1,479.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0688,gatA,Glutamyl-tRNA amidotransferase subunit A,CDS,1458,-1,425742,0.7835083799705178,1,485.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0689,gatC,Glutamyl-tRNA amidotransferase subunit C,CDS,297,-1,427199,0.7861897496958845,1,98.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0690,ligA,DNA ligase (NAD(+)),CDS,2007,-1,427497,0.7867381698593431,1,668.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JCVISYN3A_0691,,Uncharacterized protein,CDS,2022,-1,429507,0.7904372454585106,0,673.0,,,,,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0692,,Uncharacterized pseudouridine synthase,CDS,909,-1,431531,0.7941620857633438,0,302.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
JCVISYN3A_0693,,Uncharacterized protease,CDS,969,-1,432442,0.7958386319677426,0,322.0,,,,,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0694,ptsH,Phosphocarrier protein,CDS,270,-1,433466,0.7977231361535871,1,89.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0695,pcrA,ATP-dependent DNA helicase,CDS,2169,-1,433800,0.7983378084173294,1,722.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JCVISYN3A_0696,,Uncharacterized transporter,CDS,756,-1,435985,0.8023589428373198,0,251.0,,,,,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JCVISYN3A_0697,,Uncharacterized glycosyl transferase,CDS,957,-1,436740,0.8037483966071564,0,318.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JCVISYN3A_0706,thiB,Thiamine ABC transporter permease,CDS,1749,-1,438118,0.8062843797791228,1,582.0,,,,,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
