locus_tag,product,tier,predicted_call,measured_essential,score_all_combined,conservation,n_paralogs,gene_len_aa,n_sisters,absent_all_sisters,rogue_suspect
RS_RS01000,ribose-phosphate pyrophosphokinase,CONFIDENT_ESSENTIAL,essential,1,0.9529159786039676,1.0,1.0,321,3,False,False
RS_RS01005,DUF1488 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.7570232272014731,0.5,1.0,93,3,False,False
RS_RS01010,thymidine phosphorylase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1767282943620862,0.0526315789473684,0.0,508,0,True,False
RS_RS01015,LysR family transcriptional regulator,CONFIDENT_ESSENTIAL,essential,1,0.8661711863580356,0.6097560975609756,57.0,301,3,False,False
RS_RS01020,alpha/beta hydrolase,CONFIDENT_NONESSENTIAL,non-essential,0,0.214147875842436,0.0454545454545454,0.0,343,2,False,False
RS_RS01025,MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.2921784280384703,0.1463414634146341,10.0,409,3,False,False
RS_RS01035,DoxX family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2398473336169219,0.0,0.0,138,0,True,False
RS_RS01040,winged helix-turn-helix transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.4161999551610864,0.1851851851851851,2.0,132,3,False,False
RS_RS01045,membrane protein,PHENOTYPE_REQUIRED,unknown,0,0.2209350801178961,0.0,0.0,194,3,False,True
RS_RS01050,aspartate/glutamate racemase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2575997006208992,0.05,0.0,230,0,True,False
RS_RS01055,glutamine amidotransferase,PHENOTYPE_REQUIRED,unknown,0,0.2727438648085926,0.0714285714285714,1.0,239,3,False,False
RS_RS01060,LysR family transcriptional regulator,CONFIDENT_ESSENTIAL,essential,1,0.8627346552071951,0.6097560975609756,57.0,289,3,False,False
RS_RS01065,SDR family oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,1,0.1997899887338104,0.0,0.0,276,1,False,False
RS_RS01070,multidrug effflux MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.2926516929751032,0.1463414634146341,10.0,396,3,False,False
RS_RS01075,aldo/keto reductase,CONFIDENT_NONESSENTIAL,non-essential,0,0.2229699559492826,0.0526315789473684,3.0,330,3,False,False
RS_RS01080,DUF4430 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2303716006774727,0.0,0.0,148,3,False,True
RS_RS01085,acylphosphatase,PHENOTYPE_REQUIRED,unknown,1,0.232530497291751,0.0,0.0,120,3,False,True
RS_RS01090,cupin domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2331134698281889,0.0,0.0,157,3,False,True
RS_RS01095,patatin-like phospholipase family protein,PHENOTYPE_REQUIRED,unknown,0,0.1852472159463233,0.0,0.0,304,3,False,True
RS_RS01100,RNA repair transcriptional activator RtcR,PHENOTYPE_REQUIRED,unknown,0,0.143726727277039,0.0,0.0,536,3,False,True
RS_RS01105,zinc-ribbon domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2379208608159132,0.0,0.0,117,3,False,True
RS_RS01110,RtcB family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.24701994914358,0.1111111111111111,0.0,407,3,False,False
RS_RS01115,nucleotidyltransferase domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.194964710658759,0.0,0.0,282,3,False,True
RS_RS01120,RNA 3'-terminal phosphate cyclase,PHENOTYPE_REQUIRED,unknown,0,0.176560676057045,0.0,0.0,348,3,False,True
RS_RS01125,PLP-dependent aminotransferase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1930888378424079,0.027027027027027,7.0,403,3,False,False
RS_RS01130,low temperature requirement protein A,PHENOTYPE_REQUIRED,unknown,0,0.1739475770088314,0.0,0.0,399,3,False,True
RS_RS01135,LysE family translocator,PHENOTYPE_REQUIRED,unknown,1,0.3812636201663903,0.1621621621621621,6.0,212,3,False,False
RS_RS01145,DMT family transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.1913455196145551,0.0,1.0,327,3,False,False
RS_RS01150,helix-turn-helix domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.3396552078780441,0.1388888888888889,6.0,249,3,False,False
RS_RS01155,DUF427 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2500043566868904,0.0,0.0,119,3,False,True
RS_RS01160,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.181194665868835,0.0,0.0,357,3,False,True
RS_RS01165,fused isobutyryl-CoA mutase/GTPase IcmF,PHENOTYPE_REQUIRED,unknown,0,0.0625073514569193,0.0,0.0,1100,3,False,True
RS_RS01170,YoaK family protein,CONFIDENT_NONESSENTIAL,non-essential,1,0.2092402616594321,0.0,0.0,237,1,False,False
RS_RS01175,amidohydrolase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1294464865642752,0.0,1.0,613,1,False,False
RS_RS01180,DoxX family protein,PHENOTYPE_REQUIRED,unknown,0,0.3776413233307168,0.1515151515151515,1.0,146,3,False,False
RS_RS01185,XapX domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.7563767565332971,0.5,0.0,97,1,False,False
RS_RS01190,hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.4446372788779684,0.24,0.0,229,1,False,False
RS_RS01195,LysR family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,0,0.1910023206388858,0.0,0.0,311,1,False,False
RS_RS01200,3-hydroxybutyryl-CoA dehydrogenase,PHENOTYPE_REQUIRED,unknown,1,0.2695682880504097,0.1,0.0,285,3,False,False
RS_RS01205,type III secretion system effector XopQ,PHENOTYPE_REQUIRED,unknown,0,0.1500912206284987,0.0,0.0,493,3,False,True
RS_RS01240,PhzF family phenazine biosynthesis protein,PHENOTYPE_REQUIRED,unknown,0,0.1878708948652112,0.0,0.0,286,3,False,True
RS_RS01245,DUF1254 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.1439693598938048,0.0,0.0,508,3,False,True
RS_RS01250,NAD(P)H-dependent flavin oxidoreductase,PHENOTYPE_REQUIRED,unknown,0,0.3191612355559673,0.15625,3.0,328,3,False,False
RS_RS01255,alpha/beta fold hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.6068915102958263,0.4054054054054054,13.0,309,3,False,False
RS_RS01260,ankyrin repeat domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.0810249026060405,0.0,0.0,913,3,False,True
RS_RS01265,MBL fold metallo-hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.3600741142328303,0.2,0.0,320,3,False,False
RS_RS01270,DUF1289 domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.2478681726699485,0.0,0.0,89,3,False,True
RS_RS01275,YbaK/EbsC family protein,PHENOTYPE_REQUIRED,unknown,0,0.3992802840000778,0.1818181818181818,1.0,168,3,False,False
RS_RS01280,hydroxymethylglutaryl-CoA lyase,PHENOTYPE_REQUIRED,unknown,0,0.5501151069927039,0.3666666666666666,0.0,310,3,False,False
RS_RS01285,2-hydroxyacid dehydrogenase,PHENOTYPE_REQUIRED,unknown,0,0.2386728776819082,0.064516129032258,0.0,314,3,False,True
RS_RS01290,type II toxin-antitoxin system RelE/ParE family toxin,CONFIDENT_NONESSENTIAL,non-essential,0,0.2465664290440761,0.0,0.0,132,1,False,False
RS_RS01295,type II toxin-antitoxin system Phd/YefM family antitoxin,CONFIDENT_NONESSENTIAL,non-essential,0,0.2539258780811771,0.0,0.0,100,1,False,False
RS_RS01300,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,CONFIDENT_NONESSENTIAL,non-essential,0,0.228143099479328,0.1785714285714285,0.0,676,3,False,False
RS_RS01305,biotin synthase BioB,PHENOTYPE_REQUIRED,unknown,0,0.2901094083206819,0.1351351351351351,0.0,361,3,False,False
RS_RS01310,enoyl-CoA hydratase/isomerase family protein,PHENOTYPE_REQUIRED,unknown,1,0.7460618717051624,0.5263157894736842,9.0,265,3,False,False
RS_RS01315,dienelactone hydrolase family protein,PHENOTYPE_REQUIRED,unknown,0,0.1933365478948097,0.0,0.0,309,3,False,True
RS_RS01320,carboxyl transferase domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2053497375017932,0.09375,0.0,536,3,False,True
RS_RS01325,YchJ family protein,PHENOTYPE_REQUIRED,unknown,0,0.2966103220025182,0.0714285714285714,0.0,145,3,False,True
RS_RS01330,HAD family hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.4917227740440646,0.2682926829268293,7.0,230,3,False,False
RS_RS01335,rhodanese-like domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5686287724782588,0.3142857142857143,2.0,142,3,False,False
RS_RS01340,2-hydroxychromene-2-carboxylate isomerase,PHENOTYPE_REQUIRED,unknown,0,0.2920976274796998,0.0769230769230769,1.0,202,3,False,False
RS_RS01345,acyl-CoA dehydrogenase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2053691152385762,0.027027027027027,5.0,377,3,False,False
RS_RS01350,SDR family oxidoreductase,PHENOTYPE_REQUIRED,unknown,0,0.3247037138397858,0.1290322580645161,0.0,237,3,False,False
RS_RS01355,acetyl-CoA C-acetyltransferase,PHENOTYPE_REQUIRED,unknown,1,0.3915632739184624,0.2368421052631578,5.0,394,3,False,False
RS_RS01360,carbonate dehydratase,PHENOTYPE_REQUIRED,unknown,0,0.571488478875791,0.3421052631578947,1.0,227,3,False,False
RS_RS01365,bifunctional isocitrate dehydrogenase kinase/phosphatase,PHENOTYPE_REQUIRED,unknown,0,0.1360437872447257,0.0,0.0,609,3,False,True
RS_RS01370,isovaleryl-CoA dehydrogenase,CONFIDENT_NONESSENTIAL,non-essential,0,0.2055690454404204,0.027027027027027,5.0,394,3,False,False
RS_RS01375,MerR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.2351947741198273,0.0,0.0,166,3,False,True
RS_RS01380,MBL fold metallo-hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.1790825910926091,0.0,0.0,360,3,False,True
RS_RS01385,antibiotic biosynthesis monooxygenase family protein,PHENOTYPE_REQUIRED,unknown,0,0.4770334172432784,0.2352941176470588,0.0,128,3,False,False
RS_RS01390,helical backbone metal receptor,PHENOTYPE_REQUIRED,unknown,0,0.2771752666510377,0.0857142857142857,1.0,282,3,False,False
RS_RS01395,SDR family oxidoreductase,CONFIDENT_ESSENTIAL,essential,1,0.9674435541136908,1.0,27.0,267,3,False,False
RS_RS01400,thiol:disulfide interchange protein DsbA/DsbL,PHENOTYPE_REQUIRED,unknown,0,0.6213239685717833,0.3846153846153846,0.0,219,3,False,False
RS_RS01405,SPOR domain-containing protein,CONFIDENT_ESSENTIAL,essential,0,0.8931774716906062,0.7619047619047619,0.0,239,3,False,False
RS_RS01410,arginine--tRNA ligase,CONFIDENT_ESSENTIAL,essential,1,0.932793648810185,1.0,0.0,601,3,False,False
RS_RS01415,DUF1840 domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5992091806249766,0.3333333333333333,0.0,106,3,False,False
RS_RS01420,sensor histidine kinase,PHENOTYPE_REQUIRED,unknown,0,0.4532144660693915,0.3333333333333333,0.0,475,3,False,False
RS_RS01425,entericidin A/B family lipoprotein,CONFIDENT_ESSENTIAL,essential,1,0.8867501256145799,0.6666666666666666,1.0,47,3,False,False
RS_RS01430,response regulator,CONFIDENT_ESSENTIAL,essential,0,0.9667479994893752,1.0,0.0,147,3,False,False
RS_RS01435,response regulator,PHENOTYPE_REQUIRED,unknown,1,0.6888117658334665,0.4210526315789473,11.0,211,3,False,False
RS_RS01440,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2520808001598252,0.0,0.0,129,3,False,True
RS_RS01445,methionine synthase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1609421492069435,0.1428571428571428,0.0,906,3,False,False
RS_RS01450,homocysteine S-methyltransferase family protein,PHENOTYPE_REQUIRED,unknown,0,0.3712762043375852,0.2,0.0,347,3,False,False
RS_RS01455,rhodanese-like domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.34905948845882,0.1111111111111111,1.0,131,3,False,False
RS_RS01460,BTH_I0359 family protein,PHENOTYPE_REQUIRED,unknown,0,0.2750878763125315,0.0,0.0,86,3,False,True
RS_RS01465,alpha/beta fold hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.6484947201950109,0.4054054054054054,13.0,280,3,False,False
RS_RS01470,DUF3108 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.1843827920396677,0.0,0.0,383,3,False,True
RS_RS01475,IclR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.468655353931083,0.2580645161290322,6.0,291,3,False,False
RS_RS01480,fumarylacetoacetate hydrolase family protein,PHENOTYPE_REQUIRED,unknown,0,0.234534270370617,0.0555555555555555,0.0,331,3,False,True
RS_RS01485,IclR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.4660783135796901,0.2580645161290322,6.0,296,3,False,False
RS_RS01495,enoyl-CoA hydratase/isomerase family protein,PHENOTYPE_REQUIRED,unknown,1,0.74953474787823,0.5263157894736842,9.0,273,3,False,False
RS_RS01500,PhaM family polyhydroxyalkanoate granule multifunctional regulatory protein,PHENOTYPE_REQUIRED,unknown,0,0.1995271366432026,0.0,0.0,295,3,False,True
RS_RS01505,patatin-like phospholipase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1790350952408657,0.0,1.0,392,3,False,False
RS_RS01510,glutathione peroxidase,PHENOTYPE_REQUIRED,unknown,0,0.2749009320971677,0.0555555555555555,1.0,234,3,False,False
RS_RS01515,ferritin,PHENOTYPE_REQUIRED,unknown,0,0.712615597087801,0.5,0.0,290,3,False,False
RS_RS01520,D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase,CONFIDENT_ESSENTIAL,essential,1,0.899499507248935,0.75,0.0,167,3,False,False
RS_RS01525,SPOR domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2148964494737999,0.0,0.0,273,3,False,True
RS_RS01530,type III pantothenate kinase,CONFIDENT_ESSENTIAL,essential,1,0.958297659687572,1.0,0.0,296,3,False,False
RS_RS01535,biotin--[acetyl-CoA-carboxylase] ligase,CONFIDENT_ESSENTIAL,essential,1,0.8621639331710864,0.7073170731707317,0.0,292,3,False,False
RS_RS01540,MlaE family ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.1854669828212123,0.0,0.0,375,3,False,True
RS_RS01545,ABC transporter ATP-binding protein,CONFIDENT_ESSENTIAL,essential,1,0.9468540920422897,0.926829268292683,10.0,299,3,False,False
RS_RS01550,MlaD family protein,PHENOTYPE_REQUIRED,unknown,0,0.2580073709540363,0.08,0.0,331,3,False,True
RS_RS01555,ABC-type transport auxiliary lipoprotein family protein,PHENOTYPE_REQUIRED,unknown,0,0.4689437316189702,0.25,0.0,212,3,False,False
RS_RS01560,VanZ family protein,PHENOTYPE_REQUIRED,unknown,0,0.1772975109542963,0.0,0.0,409,3,False,True
RS_RS01570,phosphocholine-specific phospholipase C,CONFIDENT_NONESSENTIAL,non-essential,0,0.1216817323877949,0.0,0.0,701,1,False,False
RS_RS01575,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2607233304093252,0.0,0.0,105,2,False,False
RS_RS01580,type III secretion system YopJ family effector RipAE,PHENOTYPE_REQUIRED,unknown,0,0.1385137362876697,0.0,0.0,644,3,False,True
RS_RS01585,lipoyl synthase,CONFIDENT_ESSENTIAL,essential,1,0.948267117324352,0.9487179487179488,0.0,334,3,False,False
RS_RS01590,lipoyl(octanoyl) transferase LipB,CONFIDENT_ESSENTIAL,essential,1,0.9445545408099912,0.8974358974358975,0.0,230,3,False,False
RS_RS01595,DUF2917 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2700443512640652,0.0,0.0,120,2,False,False
RS_RS01600,transcriptional regulator GcvA,CONFIDENT_ESSENTIAL,essential,1,0.869214380679306,0.6097560975609756,57.0,321,3,False,False
RS_RS01605,YbeD family protein,CONFIDENT_ESSENTIAL,essential,1,0.9427098104051834,0.84,0.0,98,3,False,False
RS_RS01610,D-alanyl-D-alanine carboxypeptidase family protein,PHENOTYPE_REQUIRED,unknown,0,0.5613755546292062,0.375,0.0,398,3,False,False
RS_RS01615,alpha/beta hydrolase,PHENOTYPE_REQUIRED,unknown,1,0.5016459043794287,0.2608695652173913,0.0,216,3,False,False
RS_RS01620,(2Fe-2S) ferredoxin domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.5063486658261108,0.2222222222222222,0.0,109,3,False,False
RS_RS01625,dicarboxylate/amino acid:cation symporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.2293358166619712,0.0588235294117647,3.0,429,3,False,False
RS_RS01630,sensor histidine kinase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1305701357106679,0.0,1.0,666,3,False,False
RS_RS01635,sigma-54-dependent transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.4212169590045972,0.2631578947368421,5.0,439,3,False,False
RS_RS01640,TlpA disulfide reductase family protein,CONFIDENT_ESSENTIAL,essential,1,0.8707776562477026,0.6666666666666666,1.0,184,3,False,False
RS_RS01645,O-acetyl-ADP-ribose deacetylase,PHENOTYPE_REQUIRED,unknown,0,0.2540811369249275,0.0,0.0,172,3,False,True
RS_RS01650,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2407060823554946,0.0,0.0,187,3,False,True
RS_RS01655,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2601701102135066,0.0,0.0,159,2,False,False
RS_RS01660,tyrosinase family protein,PHENOTYPE_REQUIRED,unknown,0,0.173504895727262,0.0,0.0,497,3,False,True
RS_RS01665,YifB family Mg chelatase-like AAA ATPase,PHENOTYPE_REQUIRED,unknown,0,0.1659594919779051,0.0,0.0,511,3,False,True
RS_RS01670,hypothetical protein,PHENOTYPE_REQUIRED,unknown,1,0.2554012066904529,0.0,0.0,172,3,False,True
RS_RS01675,accessory factor UbiK family protein,CONFIDENT_ESSENTIAL,essential,1,0.892165123457884,0.68,0.0,88,3,False,False
RS_RS01680,TorF family putative porin,PHENOTYPE_REQUIRED,unknown,0,0.3150905818705379,0.1052631578947368,1.0,269,3,False,False
RS_RS01685,P-II family nitrogen regulator,CONFIDENT_ESSENTIAL,essential,0,0.8115453871501016,0.55,1.0,113,3,False,False
RS_RS01690,ammonium transporter,PHENOTYPE_REQUIRED,unknown,0,0.1586387191580281,0.0,0.0,517,3,False,True
RS_RS01695,glutamate--cysteine ligase,PHENOTYPE_REQUIRED,unknown,1,0.1787505029936867,0.0,0.0,432,3,False,True
RS_RS01700,glutathione synthase,PHENOTYPE_REQUIRED,unknown,0,0.3524920391526024,0.1714285714285714,0.0,325,3,False,False
RS_RS01705,PTS sugar transporter subunit IIA,PHENOTYPE_REQUIRED,unknown,0,0.7829384070775883,0.5333333333333333,0.0,152,3,False,False
RS_RS01710,HPr family phosphocarrier protein,PHENOTYPE_REQUIRED,unknown,1,0.7767125738739143,0.5,0.0,90,3,False,False
RS_RS01715,phosphoenolpyruvate--protein phosphotransferase,PHENOTYPE_REQUIRED,unknown,0,0.1758443801393936,0.0555555555555555,0.0,587,3,False,True
RS_RS01720,(2Fe-2S)-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.2659350915322858,0.0,0.0,92,3,False,True
RS_RS01725,bacterioferritin,PHENOTYPE_REQUIRED,unknown,0,0.3063842454283489,0.0606060606060606,0.0,160,3,False,True
RS_RS01730,HesA/MoeB/ThiF family protein,PHENOTYPE_REQUIRED,unknown,1,0.5311384998081421,0.303030303030303,0.0,250,3,False,False
RS_RS01735,S41 family peptidase,PHENOTYPE_REQUIRED,unknown,0,0.4700378584449529,0.3448275862068966,0.0,536,3,False,False
RS_RS01740,2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase,PHENOTYPE_REQUIRED,unknown,1,0.7262689091530271,0.4871794871794871,2.0,249,3,False,False
RS_RS01745,rhodanese-like domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5815680249837585,0.3142857142857143,2.0,141,3,False,False
RS_RS01750,glutaredoxin 3,PHENOTYPE_REQUIRED,unknown,0,0.4452477939115963,0.1764705882352941,0.0,86,3,False,False
RS_RS01755,protein-export chaperone SecB,PHENOTYPE_REQUIRED,unknown,0,0.5180667216805166,0.2727272727272727,0.0,174,3,False,False
RS_RS01760,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,PHENOTYPE_REQUIRED,unknown,1,0.7727972601259687,0.5945945945945946,0.0,339,3,False,False
RS_RS01765,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL,PHENOTYPE_REQUIRED,unknown,0,0.2786893685829258,0.03125,0.0,157,3,False,True
RS_RS01770,ComF family protein,PHENOTYPE_REQUIRED,unknown,0,0.2244685581336821,0.0,0.0,241,3,False,True
RS_RS01775,methyltransferase domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.6854840909094824,0.4857142857142857,0.0,314,3,False,False
RS_RS01780,DUF2244 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2413368963257174,0.0,0.0,172,3,False,True
RS_RS01785,cytochrome c oxidase subunit II,PHENOTYPE_REQUIRED,unknown,0,0.1763017880657489,0.0,0.0,420,3,False,True
RS_RS01790,cytochrome c oxidase subunit I,PHENOTYPE_REQUIRED,unknown,0,0.3784000849946675,0.2702702702702703,2.0,535,3,False,False
RS_RS01795,cytochrome c oxidase assembly protein,PHENOTYPE_REQUIRED,unknown,0,0.2637525508796921,0.0384615384615384,0.0,203,3,False,True
RS_RS01800,DUF2970 domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.7750981373501175,0.5,0.0,71,3,False,False
RS_RS01805,cytochrome c oxidase subunit 3,PHENOTYPE_REQUIRED,unknown,0,0.2709729207928668,0.08,0.0,287,3,False,True
RS_RS01810,twin transmembrane helix small protein,PHENOTYPE_REQUIRED,unknown,1,0.4852031971809727,0.2,0.0,70,3,False,False
RS_RS01815,SURF1 family protein,PHENOTYPE_REQUIRED,unknown,0,0.2798746443239446,0.0833333333333333,0.0,257,3,False,True
RS_RS01820,SCO family protein,PHENOTYPE_REQUIRED,unknown,0,0.222719604834897,0.0,0.0,216,3,False,True
RS_RS01825,COX15/CtaA family protein,PHENOTYPE_REQUIRED,unknown,0,0.3404326616371461,0.1851851851851851,0.0,364,3,False,False
RS_RS01830,heme o synthase,PHENOTYPE_REQUIRED,unknown,0,0.43851473552206,0.2564102564102564,0.0,311,3,False,False
RS_RS01835,SCO family protein,PHENOTYPE_REQUIRED,unknown,0,0.3446012079622636,0.1290322580645161,0.0,201,3,False,False
RS_RS01840,RNA polymerase sigma factor RpoH,CONFIDENT_ESSENTIAL,essential,1,0.9382468972031052,0.9090909090909092,0.0,307,3,False,False
RS_RS01845,sensor domain-containing diguanylate cyclase,PHENOTYPE_REQUIRED,unknown,0,0.0823119665301739,0.0,0.0,973,3,False,True
RS_RS01850,OsmC family protein,PHENOTYPE_REQUIRED,unknown,0,0.2992283912259633,0.0625,0.0,135,3,False,True
RS_RS01855,pirin family protein,PHENOTYPE_REQUIRED,unknown,0,0.3192265880989784,0.1388888888888889,2.0,290,3,False,False
