pid	reaction_id	reaction	category	PREDICTED_GENE	is_real_gene	copied	starved	n_examples	top_similarity	compartment_ok	compartments	reason
145	R-HSA-1250220		transition	ERBB4	True	True	True	1	0.250	True	plasma membrane	Ligand-driven receptor homodimerization through the exposed dimerization arm of the ectodomain.
146	R-HSA-1251992		transition	ADAM17	True	False	True	0	0.000	True	extracellular region;plasma membrane	Metalloprotease ectodomain shedding at the JM-A juxtamembrane site releasing the soluble ectodomain and an m80 membrane stub.
147	R-HSA-1251997		transition	PSEN1	True	False	True	0	0.000	True	cytosol;plasma membrane	Gamma-secretase intramembrane aspartyl proteolysis liberating the soluble intracellular domain into the cytosol.
148	R-HSA-1295599		transition	SPRY2	True	True	True	2	0.333	True	cytosol;plasma membrane	Phosphatidylinositol-binding cysteine-rich domain targets the dephosphorylated adaptor-phosphatase complex to the inner leaflet.
149	R-HSA-1295622		transition	CBL	True	True	True	5	0.200	True	cytosol;plasma membrane	TKB-domain recognition of the phosphotyrosine motif displaces the bound phosphatase heterodimer from the adaptor.
150	R-HSA-1296024		transition	KCNQ1	True	False	False	12	1.000	True	cytosol;extracellular region	Voltage-gated Kv7 pore mediating delayed-rectifier K+ efflux down its electrochemical gradient across the plasma membrane.
151	R-HSA-1296035		transition	KCNA1	True	False	False	12	1.000	True	cytosol;extracellular region	Shaker-type Kv1 delayed-rectifier channel conducting K+ out of the cytosol on membrane depolarisation.
152	R-HSA-1268022		transition	TOMM40	True	False	True	0	0.000	True	cytosol;mitochondrial intermembrane space	Beta-barrel general import pore of the outer mitochondrial membrane that threads precursor cargo from cytosol into the intermembrane space.
153	R-HSA-1296046		transition	KCNJ11	True	True	False	12	1.000	True	cytosol;extracellular region	Kir6.2 inward-rectifier pore (with its sulfonylurea-receptor partner) carries K+ inward at potentials negative to E_K.
154	R-HSA-1296127		transition	KCNB1	True	False	False	12	1.000	True	cytosol;extracellular region	Kv2.1 delayed-rectifier channel giving sustained outward K+ current during repolarisation.
155	R-HSA-1299476		transition	PMPCB	True	False	False	12	0.167	True	mitochondrial inner membrane;mitochondrial matrix	Metallopeptidase (catalytic beta subunit of mitochondrial processing peptidase) hydrolysing the presequence off an inner-membrane precursor as it emerges into the matrix.
156	R-HSA-1299338		transition	KCNC1	True	False	False	12	1.000	True	cytosol;extracellular region	Kv3.1 high-threshold, fast-deactivating channel conducting outward K+ for rapid action-potential repolarisation.
157	R-HSA-1299478		transition	PMPCB	True	False	False	12	0.167	True	mitochondrial inner membrane;mitochondrial matrix	Same matrix processing peptidase catalytic subunit cleaving the N-terminal targeting presequence from matrix-destined precursors translocated by TIM23-PAM.
158	R-HSA-1299304		transition	KCND2	True	False	False	12	1.000	True	cytosol;extracellular region	Kv4.2 A-type channel producing transient outward K+ current on depolarisation.
159	R-HSA-1299359		transition	KCNK3	True	False	False	12	1.000	True	cytosol;extracellular region	TASK-1 two-pore-domain leak channel giving background K+ efflux that sets resting potential.
160	R-HSA-1296045		transition	KCNK2	True	False	False	12	1.000	True	cytosol;extracellular region	TREK-1 mechano/lipid-gated K2P leak channel conducting background outward K+.
161	R-HSA-1299297		transition	KCNN2	True	False	False	12	1.000	True	cytosol;extracellular region	Small-conductance Ca2+-activated (SK2) channel opening on calmodulin-bound Ca2+ to drive K+ efflux during afterhyperpolarisation.
162	R-HSA-1296348		transition	KCNT1	True	False	False	12	1.000	True	cytosol;extracellular region	Na+-activated Slack channel providing outward K+ conductance.
163	R-HSA-1299318		transition	KCNK1	True	False	False	12	1.000	True	cytosol;extracellular region	TWIK-1 two-pore-domain channel giving weak constitutive K+ leak out of the cell.
164	R-HSA-1296039		transition	KCNK5	True	False	False	12	1.000	True	cytosol;extracellular region	TALK/TASK-2 alkaline-activated K2P channel conducting background K+ efflux.
165	R-HSA-1307802		transition	CHCHD4	True	False	True	0	0.000	True	mitochondrial intermembrane space	MIA40 sulfhydryl oxidoreductase transfers a disulfide to CX9C/CX3C substrate cysteines, oxidatively folding them in the intermembrane space.
166	R-HSA-1299507		transition	MRI1	True	False	True	0	0.000	False	cytosol	Aldose-ketose isomerisation interconverting 5-methylthioribulose-1-phosphate and 5-methylthioribose-1-phosphate in methionine salvage.
167	R-HSA-1362417		transition	SLC25A37	True	False	True	4	0.200	True	mitochondrial intermembrane space;mitochondrial matrix	Mitoferrin-1 carrier moves ferrous iron across the inner membrane into the matrix for Fe-S cluster and haem synthesis.
168	R-HSA-1362270		transition	DYRK1A	True	False	True	0	0.000	True	nucleoplasm	Transfers the ATP gamma-phosphate onto LIN52 Ser28 within the MuvB core, the priming phosphorylation for DREAM assembly.
169	R-HSA-1369065		transition	ABCB6	True	False	True	0	0.000	True	cytosol;mitochondrial matrix	ATP-binding-cassette porphyrin transporter that couples ATP hydrolysis to translocation of porphyrin into mitochondria.
170	R-HSA-1369052		transition	ABCG1	True	False	True	2	1.000	True	cytosol;extracellular region	ABC half-transporter using ATP hydrolysis to move sterol across the plasma membrane at the cholesterol-binding site.
171	R-HSA-1369017		transition	KCNH1	True	False	False	12	1.000	True	cytosol;extracellular region	Ether-a-go-go Kv10.1 channel conducting non-inactivating outward K+ current.
172	R-HSA-1369028		transition	ABCA1	True	False	True	2	1.000	True	cytosol;extracellular region	ATP-driven floppase that extrudes cholesterol from the cytosolic leaflet to extracellular acceptors.
173	R-HSA-139914		transition	MTCH2	True	False	True	0	0.000	True	cytosol;mitochondrial outer membrane	Outer-membrane insertase that captures the amphipathic/tail region of cytosolic PUMA and inserts it into the mitochondrial outer membrane.
174	R-HSA-139905		transition	MTCH2	True	False	True	3	0.333	True	cytosol;mitochondrial outer membrane	Same outer-membrane protein insertase docks dephosphorylated BAD and embeds it in the lipid bilayer.
175	R-HSA-139909		transition	MTCH2	True	False	True	1	0.250	True	cytosol;mitochondrial outer membrane	Insertase-mediated capture of JNK-phosphorylated BMF released from dynein and its insertion into the outer mitochondrial membrane.
176	R-HSA-139906		transition	PPP3CA	True	False	True	3	0.250	True	cytosol	Ca2+/calmodulin-dependent protein phosphatase hydrolysing the Ser99 phosphoester of BAD, releasing it from 14-3-3.
177	R-HSA-139919		transition	MTCH2	True	False	True	1	0.250	True	cytosol;mitochondrial outer membrane	Outer-membrane insertase embedding phosphorylated BIM after its release from the dynein light chain.
178	R-HSA-139920		transition	MTCH2	True	False	True	0	0.000	True	cytosol;mitochondrial outer membrane	Documented receptor/insertase that recruits myristoylated tBID from the cytosol into the outer mitochondrial membrane.
179	R-HSA-139970		transition	FMO3	True	False	False	12	0.556	True	endoplasmic reticulum lumen	FAD-containing, NADPH- and O2-dependent monooxygenase that N-oxygenates trimethylamine to its N-oxide in the ER.
180	R-HSA-139897		transition	BAD	True	False	True	0	0.000	True	mitochondrial outer membrane	Higher-affinity BH3 helix competitively occupies the BCL2 hydrophobic groove, displacing bound tBID.
181	R-HSA-140761		transition	P4HB	True	False	True	0	0.000	True	plasma membrane	Protein disulfide isomerase reduces/isomerises the Cys186-Cys209 bond of tissue factor, decrypting it to the free-thiol form.
182	R-HSA-140216		transition	MTCH2	True	False	True	0	0.000	True	cytosol;mitochondrial outer membrane	Outer-membrane insertase inserts the C-terminal tail anchor of NOXA into the mitochondrial outer membrane.
183	R-HSA-140847		transition	F13A1	True	False	False	12	0.167	False	extracellular region	Ca2+-driven conformational activation of the transglutaminase A subunit that expels the carrier B subunits and unmasks the catalytic cysteine.
184	R-HSA-141351		transition	PAOX	True	False	False	12	0.222	True	peroxisomal matrix	FAD-dependent N1-acetylpolyamine oxidase cleaving the exo-side C-N bond of N1-acetylspermine to give spermidine, 3-acetamidopropanal and H2O2.
185	R-HSA-141341		transition	SMOX	True	False	False	12	0.222	False	peroxisomal matrix	Flavin-dependent spermine oxidase cleaving spermine on the endo side to spermidine plus 3-aminopropanal and H2O2.
186	R-HSA-141348		transition	PAOX	True	False	False	12	0.222	True	peroxisomal matrix	Same peroxisomal acetylpolyamine oxidase acting on N1-acetylspermidine to yield putrescine, 3-acetamidopropanal and H2O2.
187	R-HSA-141367		transition	NMT1	True	False	True	2	0.333	True	cytosol	N-myristoyltransferase amide-links myristate from myristoyl-CoA to the glycine exposed at the new N-terminus of truncated BID.
188	R-HSA-141673		transition	GSPT1	True	False	True	0	0.000	True	cytosol	eRF3 translational GTPase hydrolyses its bound GTP once eRF1 recognises the stop codon in the ribosomal A site.
189	R-HSA-141422		transition	MAD1L1	True	False	True	0	0.000	False	cytosol	MAD1 acts as the conformational template catalysing open-to-closed MAD2 conversion at unattached kinetochores.
190	R-HSA-1433374		transition	ADAM17	True	False	True	0	0.000	True	extracellular region;plasma membrane	Membrane-anchored metalloproteinase performing juxtamembrane ectodomain shedding of the exon-6 cleavage site in membrane KIT ligand.
191	R-HSA-1454843		transition	ADAM10	True	False	True	0	0.000	True	plasma membrane	Zinc metalloproteinase cleaving the E-cadherin ectodomain in its membrane-proximal region to release soluble E-cadherin.
192	R-HSA-143468		transition	CYP2E1	True	False	False	12	0.500	True	endoplasmic reticulum lumen	Microsomal cytochrome P450 of the ethanol-oxidising system hydroxylating ethanol to acetaldehyde using O2 and NADPH.
193	R-HSA-1454822		transition	MMP1	True	False	True	1	1.000	True	extracellular region	Interstitial collagenase making the single characteristic 3/4-1/4 scission across the triple helix of fibrillar type I collagen.
194	R-HSA-1449597		transition	CAMK2A	True	False	True	0	0.000	True	cytosol	Ca2+/calmodulin-dependent kinase II transfers phosphate to Ser1652 in the myosin Va tail, releasing cargo binding.
195	R-HSA-1445143		transition	TBC1D4	True	False	True	0	0.000	True	cytoplasmic vesicle membrane	TBC-domain RabGAP supplying the arginine/glutamine fingers that accelerate intrinsic GTP hydrolysis on RAB8A/10/13/14.
196	R-HSA-1458463		transition	AKT2	True	False	True	0	0.000	True	cytosol	AGC kinase phosphorylating RalGAP alpha2 at Ser696/Thr715 (and Ser486) downstream of insulin signalling.
197	R-HSA-1462014		transition	DEFA1	True	False	True	0	0.000	True	extracellular region	Self-association of the amphipathic beta-sheet monomer into the canonical alpha-defensin dimer interface, no enzyme required.
198	R-HSA-1462039		transition	PRTN3	True	False	True	0	0.000	False	Golgi lumen	Neutrophil serine protease cleaving the anionic propiece from pro-alpha-defensins to liberate the mature cationic peptide.
199	R-HSA-1454916		transition	ABCC1	True	False	True	0	0.000	True	cytosol;extracellular region	MRP1 ABC pump couples ATP hydrolysis to extrusion of amphipathic organic anions (GSH/glucuronide conjugates) across the plasma membrane.
200	R-HSA-1454928		transition	ABCA1	True	False	True	2	1.000	True	cytosol;extracellular region	ATP-hydrolysis-driven efflux of free cholesterol from the cytosolic leaflet to extracellular acceptors is the defining activity of this ABC lipid floppase.
201	R-HSA-1458433		transition	MMP1	True	False	True	1	1.000	True	extracellular region	Triple-helical cleavage of fibrillar collagen I at the classic 3/4-1/4 Gly-Ile bond is the interstitial collagenase reaction.
202	R-HSA-1461995		transition	SRGN	True	False	True	0	0.000	True	Golgi lumen;secretory granule lumen	Sorting of the cationic pro-defensin from the trans-Golgi into dense-core secretory granules occurs by aggregation onto a sulfated proteoglycan core.
203	R-HSA-1462005		transition	STX3	True	False	True	0	0.000	True	extracellular region;secretory granule lumen	Regulated fusion of the Paneth-cell granule with the apical plasma membrane releasing HD5 is an apical SNARE-mediated exocytosis event.
204	R-HSA-1461993		transition	PRSS1	True	False	True	0	0.000	True	extracellular region	Luminal tryptic cleavage after the propeptide Arg removes the anionic pro-region to yield mature HD5.
205	R-HSA-1462003		transition	SRGN	True	False	True	0	0.000	True	Golgi lumen;azurophil granule lumen	Condensation of alpha-defensins on the serglycin proteoglycan directs them from the Golgi into azurophil (primary) granules.
206	R-HSA-1467457		transition	ABCB1	True	False	True	0	0.000	True	cytosol;extracellular region	ATP-driven extrusion of structurally diverse hydrophobic xenobiotics across the plasma membrane is P-glycoprotein pumping.
207	R-HSA-1467466		transition	ABCA4	True	False	True	1	0.250	True	cytosol;photoreceptor disc membrane	ATP-dependent flipping of all-trans-retinal (as its PE Schiff base) from the disc lumenal leaflet to the cytosolic face is the retina-specific ABC flippase reaction.
208	R-HSA-1462041		transition	VAMP7	True	False	True	0	0.000	True	azurophil granule lumen;extracellular region	Azurophil granule exocytosis into the extracellular space requires this granule-resident R-SNARE for fusion with the plasma membrane.
209	R-HSA-1475017		transition	CA4	True	False	False	12	0.250	True	extracellular region	Zinc-hydroxide-mediated dehydration of bicarbonate to CO2 on the outer face of the plasma membrane is done by the GPI-anchored extracellular carbonic anhydrase.
210	R-HSA-1475025		transition	CA4	True	False	False	12	0.250	True	extracellular region	Reversible hydration of extracellular CO2 to H+ and HCO3- at the cell surface is catalysed by the GPI-anchored ectoenzymic carbonic anhydrase.
211	R-HSA-1470010		transition	STAT5A	True	True	True	1	0.333	False	plasma membrane	Reciprocal SH2-phosphotyrosine engagement between phospho-STAT monomers in the KIT/JAK2 receptor complex drives homodimer formation.
212	R-HSA-1474210		transition	MMP8	True	False	True	2	1.000	False	extracellular region	Cleavage of the triple helix of fibrillar collagen III by a neutrophil-type collagenase.
213	R-HSA-1475022		transition	CA3	True	False	False	12	1.000	True	cytosol	Cytosolic zinc-dependent dehydration of bicarbonate to CO2 by a carbonic anhydrase isoform other than CA1/CA2.
214	R-HSA-1474197		transition	MMP13	True	False	True	1	1.000	True	extracellular region	Collagenase-3 has the highest catalytic preference for the collagen II triple helix, cleaving it at the collagenase site.
215	R-HSA-1471322		transition	VAMP3	True	False	True	0	0.000	True	Golgi lumen;extracellular region	Constitutive secretory-vesicle fusion carrying beta-defensins from the trans-Golgi to the cell surface uses this ubiquitous R-SNARE.
216	R-HSA-1474213		transition	MMP13	True	False	True	2	1.000	True	extracellular region	Helicase-assisted cleavage of the collagen III triple helix by collagenase-3.
217	R-HSA-1474196		transition	MMP14	True	False	True	1	1.000	True	extracellular region	Membrane-type 1 MMP acts as a pericellular collagenase, cleaving triple-helical collagen II at the cell surface.
