organism,locus,absent_from_feba,min_fit_sig
beril_RalstoniaBSBF1503,RALBFv3_RS02190,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02195,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02200,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02205,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02210,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02215,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02220,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02225,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02230,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02235,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02240,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02245,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02250,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02255,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02260,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02265,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02270,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02275,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02290,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02300,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02305,0,4.056
beril_RalstoniaBSBF1503,RALBFv3_RS02310,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02315,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02320,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02325,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02330,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02335,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02340,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02345,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02350,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02355,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02360,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02365,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02370,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02375,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02380,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02385,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02390,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02395,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02415,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02420,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02425,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02430,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02440,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02445,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02450,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02455,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02460,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02465,0,6.535
beril_RalstoniaBSBF1503,RALBFv3_RS02470,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02475,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02480,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02485,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02490,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02495,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02500,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02505,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02510,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02515,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02520,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02525,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02530,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02535,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02540,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02545,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02550,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02555,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02560,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02565,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02570,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02575,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02580,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02585,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02590,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02595,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02600,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02605,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02610,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02615,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02620,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02625,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02630,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02635,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02640,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02645,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02650,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02655,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02660,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02665,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02670,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02675,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02680,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02685,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02690,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02695,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02700,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02705,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02710,0,3.312
beril_RalstoniaBSBF1503,RALBFv3_RS02715,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02720,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02725,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02730,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02735,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02740,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02745,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02750,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02755,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02760,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02765,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02770,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02775,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02780,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02785,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02790,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02795,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02800,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02805,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02810,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02815,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02820,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02825,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02830,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02835,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02840,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02845,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02850,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02855,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02860,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02865,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02870,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02875,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02880,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02885,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02890,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02895,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02900,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02905,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02910,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02915,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02920,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02925,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02930,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02935,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02940,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02945,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02950,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02955,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02960,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02965,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02970,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02975,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02985,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02990,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS02995,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03000,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03005,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03010,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03015,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03020,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03025,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03030,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03035,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03040,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03045,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03050,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03055,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03060,0,0.845
beril_RalstoniaBSBF1503,RALBFv3_RS03065,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03070,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03075,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03080,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03085,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03090,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03095,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03100,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03105,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03110,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03115,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03120,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03125,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03130,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03135,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03140,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03145,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03150,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03155,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03160,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03165,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03170,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03175,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03180,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03185,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03190,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03195,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03200,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03205,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03210,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03215,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03220,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03225,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03230,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03235,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03240,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03245,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03250,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03255,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03260,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03265,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03270,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03275,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03285,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03290,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03295,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03300,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03305,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03315,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03320,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03325,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03330,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03335,0,-0.633
beril_RalstoniaBSBF1503,RALBFv3_RS03340,0,4.217
beril_RalstoniaBSBF1503,RALBFv3_RS03345,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03350,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03355,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03365,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03370,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03375,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03390,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03395,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03400,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03405,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03410,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03415,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03420,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03425,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03430,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03435,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03440,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03445,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03450,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03455,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03460,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03465,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03470,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03475,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03480,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03485,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03495,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03500,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03505,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03510,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03515,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03520,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03525,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03530,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03535,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03540,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03545,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03550,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03555,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03560,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03565,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03570,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03575,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03580,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03585,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03590,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03595,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03600,0,1.461
beril_RalstoniaBSBF1503,RALBFv3_RS03605,0,4.063
beril_RalstoniaBSBF1503,RALBFv3_RS03610,0,3.21
beril_RalstoniaBSBF1503,RALBFv3_RS03615,0,4.003
beril_RalstoniaBSBF1503,RALBFv3_RS03620,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03625,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03630,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03635,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03640,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03645,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03650,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03655,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03660,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03665,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03675,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03680,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03685,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03690,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03695,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03700,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03705,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03710,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03715,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03720,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03725,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03730,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03735,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03740,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03745,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03750,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03755,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03760,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03765,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03770,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03775,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03780,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03785,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03790,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03795,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03800,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03805,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03810,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03815,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03820,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03825,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03830,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03835,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03840,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03845,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03850,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03855,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03860,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03865,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03870,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03875,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03880,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03885,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03890,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03895,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03900,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03905,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03910,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03915,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03920,0,-0.606
beril_RalstoniaBSBF1503,RALBFv3_RS03925,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03930,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03935,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03940,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03945,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03950,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03955,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03960,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03965,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03970,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03975,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03980,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03985,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03990,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS03995,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04000,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04005,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04010,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04015,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04020,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04025,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04030,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04035,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04040,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04050,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04055,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04060,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04065,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04070,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04075,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04080,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04085,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04090,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04095,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04100,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04105,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04110,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04115,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04120,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04125,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04130,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04140,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04145,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04150,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04155,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04160,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04165,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04170,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04175,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04180,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04185,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04190,0,3.047
beril_RalstoniaBSBF1503,RALBFv3_RS04195,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04200,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04205,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04210,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04215,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04220,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04225,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04230,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04235,0,3.098
beril_RalstoniaBSBF1503,RALBFv3_RS04240,0,4.294
beril_RalstoniaBSBF1503,RALBFv3_RS04245,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04250,0,4.545
beril_RalstoniaBSBF1503,RALBFv3_RS04255,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04260,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04265,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04270,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04275,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04280,1,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04285,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04290,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04295,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04300,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04305,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04310,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04315,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04320,0,0.0
beril_RalstoniaBSBF1503,RALBFv3_RS04325,1,0.0
